molecule_chembl_id,canonical_smiles,standard_value
CHEMBL3653478,COc1cc(Br)cnc1C(=O)Nc1ccc(F)c(C2(C)N=C(N)COCC2(F)F)c1,180.0
CHEMBL3653479,CC1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)COCC1(F)F,34.0
CHEMBL3653480,NC1=N[C@@](c2cc(NC(=O)c3cc4cncnc4[nH]3)ccc2F)(C(F)F)COC1,5200.0
CHEMBL3653481,COCCOc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)c(N)n1,18.0
CHEMBL3653482,CCc1ccc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)nc1,130.0
CHEMBL3653483,NC1=N[C@@](c2cc(NC(=O)c3ncc(Cl)cc3N)ccc2F)(C(F)F)COC1,12.0
CHEMBL3653484,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)c(Cl)c1,66.0
CHEMBL3653485,NC1=N[C@@](c2cc(NC(=O)c3ccc(=O)[nH]c3)ccc2F)(C(F)F)COC1,8500.0
CHEMBL3653486,NC1=N[C@@](c2cc(NC(=O)c3cc4cccn4cn3)ccc2F)(C(F)F)COC1,680.0
CHEMBL3653487,CC#CCOc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)cn1,1.0
CHEMBL3653488,NC1=N[C@@](c2cc(NC(=O)c3ncc(Br)cc3N)ccc2F)(C(F)F)COC1,8.0
CHEMBL3653489,CCn1ccnc1C(=O)Nc1ccc(F)c([C@]2(C(F)F)COCC(N)=N2)c1,1200.0
CHEMBL3653490,C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)cn1,3.0
CHEMBL3653491,Cc1nc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)c(N)o1,260.0
CHEMBL3653492,NC1=N[C@@](c2cc(NC(=O)c3ncc(Cl)cc3O)ccc2F)(C(F)F)COC1,12.0
CHEMBL3653493,CC(C)Oc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)cn1,340.0
CHEMBL3653494,CCOc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)cn1,49.0
CHEMBL3653495,Cc1c(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)oc2ccc(CN(C)C)cc12,9.0
CHEMBL3653496,Cc1c(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)nnn1C,10000.0
CHEMBL3653497,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)c(C)n1,210.0
CHEMBL3653498,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)c(N)n1,16.0
CHEMBL3653499,Cc1cc(OC(F)F)cnc1C(=O)Nc1ccc(F)c([C@]2(C(F)F)COCC(N)=N2)c1,18.0
CHEMBL3653500,Cc1cc(OCF)cnc1C(=O)Nc1ccc(F)c([C@]2(C(F)F)COCC(N)=N2)c1,29.0
CHEMBL3653501,COCCOc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)c(C)n1,170.0
CHEMBL3653502,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)c(OC)c1,920.0
CHEMBL3653503,COCCOc1ccc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)nc1,340.0
CHEMBL3653504,COCCOc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)c(F)c1,340.0
CHEMBL3653505,CC#CCOc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)c(C)n1,4.0
CHEMBL3653506,COCc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)c(Cl)c1,700.0
CHEMBL3653507,NC1=N[C@@](c2cc(NC(=O)c3ncc(OCF)cc3Cl)ccc2F)(C(F)F)COC1,59.0
CHEMBL3653508,NC1=N[C@@](c2cc(NC(=O)c3ncc(CC(F)F)cc3Cl)ccc2F)(C(F)F)COC1,50.0
CHEMBL3904137,COc1cccc2c1OCC[C@@]21CNC[C@@H]1C(=O)N1CC[C@H](c2ccccc2)C[C@@H]1C1CCCC(F)(F)C1,2190.0
CHEMBL3954417,CC(C)[C@H]1C[C@@H](c2ccccc2)CCN1C(=O)[C@H]1CNC[C@@]12CCCc1ccccc12,22000.0
CHEMBL3952919,COC(C)(C)C1CCCCN1C(=O)[C@@H]1CNC[C@@]12CCCc1ccccc12,20000.0
CHEMBL3978571,O=C([C@@H]1CNC[C@]12CCCc1cc(Cl)ccc12)N1CCC(c2ccccc2)CC1,920.0
CHEMBL3959272,O=C([C@H]1CNC[C@@]12CCc1ccccc12)N1CC[C@H](c2ccccc2)C[C@@H]1c1ccccc1,71.0
CHEMBL3650162,O=C([C@@H]1CNC[C@]12CCc1cc(Br)ccc12)N1CCC(c2ccccc2)CC1,14000.0
CHEMBL3964236,CC(C)c1cccc2c1CCC[C@]21CNC[C@H]1C(=O)N1CCC(c2ccccc2)CC1,24.0
CHEMBL3977426,O=C([C@@H]1CNC[C@]12CCSc1ccccc12)N1CCC(c2ccccc2)CC1,12000.0
CHEMBL3943026,CCc1ccc2c(c1)CCC[C@]21CNC[C@H]1C(=O)N1CCC(c2ccccc2)CC1,19000.0
CHEMBL3945580,O=C([C@@H]1CNC[C@]12CCCc1nc(Cl)ccc12)N1CCC2(C=Cc3ccccc32)CC1c1ccccc1,200.0
CHEMBL3937658,Cc1cccc(C2CC(c3ccccc3)CCN2C(=O)C2CNC[C@]23CCCc2nc(Cl)ccc23)c1,450.0
CHEMBL3650175,Cn1nc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)cc1F,83.7
CHEMBL3650176,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3ccc(F)cn3)C[C@H]2CS1,233.0
CHEMBL3650177,Cn1cc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)ccc1=O,119.0
CHEMBL3650178,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3cn4cccnc4n3)C[C@H]2CS1,1840.0
CHEMBL3650179,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3cnn(CC(F)(F)F)c3)C[C@H]2CS1,72.8
CHEMBL3650180,Cc1nc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)no1,341.0
CHEMBL3650181,Cc1ccc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)cn1,182.0
CHEMBL3650182,Cn1cc(F)c([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)n1,162.0
CHEMBL3650183,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3nc4cnccc4o3)C[C@H]2CS1,240.0
CHEMBL3650184,COc1cnc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)nc1,343.0
CHEMBL3650185,Cn1ncc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)n1,466.0
CHEMBL3650186,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3nc(C(F)F)co3)C[C@H]2CS1,231.0
CHEMBL3650187,Cc1ncc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)cn1,1400.0
CHEMBL3650188,Cn1cc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)nn1,877.0
CHEMBL3650189,N#Cc1coc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)n1,555.0
CHEMBL3650190,Cc1cnc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)cn1,389.0
CHEMBL3650191,Cc1cnc([C@@H]2C[C@@H]3CSC(N)=N[C@]3(c3ccc(F)cc3F)CO2)cn1,36200.0
CHEMBL3650192,CCOc1cc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)nn1C,5400.0
CHEMBL3650168,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3nc4ccncc4o3)C[C@H]2CS1,5020.0
CHEMBL3650169,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3cncnc3)C[C@H]2CS1,1550.0
CHEMBL3650170,COc1cc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)ccn1,384.0
CHEMBL3650171,COc1cncc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)c1,1250.0
CHEMBL3650172,Cc1cc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)ccn1,221.0
CHEMBL3650173,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3ccc4nccn4c3)C[C@H]2CS1,2150.0
CHEMBL3650174,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3cncc(F)c3)C[C@H]2CS1,37.9
CHEMBL3653657,CC1=NC2(CCOc3ccc(-c4cc(Cl)cc(Cl)c4)cc32)N=C1N,157.0
CHEMBL3653658,CC1=NC2(CCOc3ccc(-c4cncc(Cl)c4)cc32)N=C1N,743.0
CHEMBL3653659,CC1=NC2(CCOc3ccc(-c4cc(F)cc(F)c4)cc32)N=C1N,1700.0
CHEMBL3657452,CC1=NC2(CCOc3ccc(-c4cc(C)cc(C)c4)cc32)N=C1N,3200.0
CHEMBL3657453,COc1ccc(OC)c(-c2ccc3c(c2)C2(CCO3)N=C(C)C(N)=N2)c1,3640.0
CHEMBL3657454,CC1=NC2(CCOc3ccc(-c4cccc(F)c4F)cc32)N=C1N,4250.0
CHEMBL3657455,CC1=NC2(CCOc3ccc(-c4cc(C)ccc4C)cc32)N=C1N,6710.0
CHEMBL3657456,COc1ccc(F)cc1-c1ccc2c(c1)C1(CCO2)N=C(C)C(N)=N1,16300.0
CHEMBL3657457,COc1cccc(-c2ccc3c(c2)C2(CCO3)N=C(C)C(N)=N2)c1F,1680.0
CHEMBL3657458,COc1ccc(C)cc1-c1ccc2c(c1)C1(CCO2)N=C(C)C(N)=N1,6850.0
CHEMBL3657459,CC1=NC2(CCOc3ccc(-c4cc(C)ccc4F)cc32)N=C1N,1980.0
CHEMBL3657460,COc1ccc(F)c(-c2ccc3c(c2)C2(CCO3)N=C(C)C(N)=N2)c1,1800.0
CHEMBL3653660,CC1=NC2(CCOc3ccc(NC(=O)c4ccc(Cl)cn4)cc32)N=C1N,1300.0
CHEMBL3653661,CC1=NC2(CCOc3ccc(NC(=O)c4ccc(C(F)(F)F)cn4)cc32)N=C1N,1890.0
CHEMBL3653662,CC#CCOc1ccc(C(=O)Nc2ccc3c(c2)C2(CCO3)N=C(C)C(N)=N2)nc1,112.0
CHEMBL3653663,CC#CCOc1cnc(C(=O)Nc2ccc3c(c2)C2(CCO3)N=C(C)C(N)=N2)cn1,22.0
CHEMBL3653664,CC1=NC2(CCOc3ccc(NC(=O)c4ccc(C)s4)cc32)N=C1N,6460.0
CHEMBL3653665,CC1=NC2(CCOc3ccc(NC(=O)c4ncc(Cl)cc4Cl)cc32)N=C1N,560.0
CHEMBL3653666,CC1=NC2(N=C1N)c1cc(Br)ccc1CC21CCC(OC(F)F)CC1,112.0
CHEMBL3970341,CO[C@H]1CC[C@@]2(CC1)Cc1ccc(Br)cc1C21N=C(C)C(N)=N1,53.0
CHEMBL3946143,CO[C@H]1CC[C@]2(CC1)Cc1ccc(Br)cc1C21N=C(C)C(N)=N1,3330.0
CHEMBL3653668,COC1CCC2(CC1)Cc1ccc(Br)cc1[C@@]21N=C(C)C(N)=N1,10300.0
CHEMBL3639525,COC1CCC2(CC1)Cc1ccc(Br)cc1[C@]21N=C(C)C(N)=N1,16600.0
CHEMBL3653669,CC#Cc1cncc(-c2ccc3c(c2)[C@]2(N=C(C)C(N)=N2)C2(CCC(OC)CC2)C3)c1,7720.0
CHEMBL3901045,CC#Cc1ccnc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,2.3
CHEMBL3972170,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(C#N)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,5.2
CHEMBL3965844,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(Cl)c3)cc1C21N=C(C)C(N)=N1,2.3
CHEMBL3937468,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(F)c3)cc1C21N=C(C)C(N)=N1,5.5
CHEMBL3928450,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3ccc(F)c(C#N)c3)cc1C21N=C(C)C(N)=N1,7.1
CHEMBL3927408,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3ccc(F)c(C#N)c3)cc1[C@@]21N=C(C)C(N)=N1,2.5
CHEMBL3951608,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC(C)(C)C)cc1C21N=C(C)C(N)=N1,15.0
CHEMBL3913558,CO[C@H]1CC[C@]2(CC1)Cc1ccc(NC(=O)c3ncc(Br)cn3)cc1C21N=C(C)C(N)=N1,47.0
CHEMBL3983379,CO[C@H]1CC[C@]2(CC1)Cc1ccc(NC(=O)c3ccc(C(F)(F)F)cn3)cc1C21N=C(C)C(N)=N1,34.0
CHEMBL3922553,CO[C@H]1CC[C@]2(CC1)Cc1ccc(NC(=O)c3oc4cc(Cl)ccc4c3C)cc1C21N=C(C)C(N)=N1,17.0
CHEMBL3898686,CO[C@H]1CC[C@]2(CC1)Cc1ccc(NC(=O)c3ncc(Cl)cc3Cl)cc1C21N=C(C)C(N)=N1,28.0
CHEMBL3925456,CO[C@H]1CC[C@]2(CC1)Cc1ccc(NC(=O)c3ccc(Cl)cn3)cc1C21N=C(C)C(N)=N1,20.0
CHEMBL3959097,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCCC(F)(F)F)cc1C21N=C(C)C(N)=N1,22.0
CHEMBL3945121,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCCCF)cc1C21N=C(C)C(N)=N1,25.0
CHEMBL3922674,CO[C@H]1CC[C@]2(CC1)Cc1ccc(NC(=O)c3ncc(Cl)cc3C)cc1C21N=C(C)C(N)=N1,18.0
CHEMBL3964909,CO[C@H]1CC[C@]2(CC1)Cc1ccc(NC(=O)c3ccc(F)cn3)cc1C21N=C(C)C(N)=N1,121.0
CHEMBL3939422,CC#Cc1cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)ccn1,4.9
CHEMBL3653689,CC1=NC2(N=C1N)c1cc(Br)ccc1CC21CCOCC1,7530.0
CHEMBL3653690,CC1=NC2(N=C1N)c1cc(-c3cccc(Cl)c3)ccc1CC21CCOCC1,100.0
CHEMBL3653691,CC1=NC2(N=C1N)c1cc(-c3ccc(F)c(Cl)c3)ccc1CC21CCOCC1,145.0
CHEMBL3653692,CC1=NC2(N=C1N)c1cc(Br)ccc1CC21CCC(F)(F)CC1,1760.0
CHEMBL3653693,CC1=NC2(N=C1N)c1cc(-c3cncc(Cl)c3)ccc1CC21CCC(F)(F)CC1,53.0
CHEMBL3653694,CC1=NC2(N=C1N)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1CC21CCC(F)(F)CC1,408.0
CHEMBL3653695,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)C2(CCC(F)(F)CC2)C3)c1,7.3
CHEMBL3653696,COC1CCC2(CC1)Oc1ccc(Br)cc1C21N=C(C)C(N)=N1,674.0
CHEMBL3653697,COC1CCC2(CC1)Oc1ccc(-c3cccc(Cl)c3)cc1C21N=C(C)C(N)=N1,5.3
CHEMBL3653698,COC1CCC2(CC1)Oc1ccc(-c3cncc(Cl)c3)cc1C21N=C(C)C(N)=N1,5.2
CHEMBL3653699,CC1=NC2(CC3(CCCOC3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,124.0
CHEMBL3653700,CC1=NC2(CC3(CCCOC3)Oc3ccc(-c4ccc(F)c(Cl)c4)cc32)N=C1N,180.0
CHEMBL3653701,CC1=NC2(CC(C3CCCOC3)Oc3ccc(Br)cc32)N=C1N,1030.0
CHEMBL3653702,CC1=NC2(CC(C3CCCOC3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,0.7
CHEMBL3653703,CC1=N[C@]2(C[C@@H]([C@@H]3CCCOC3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,2030.0
CHEMBL3653704,CC1=N[C@]2(C[C@H]([C@H]3CCCOC3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,803.0
CHEMBL3653705,CC1=N[C@]2(C[C@H]([C@@H]3CCCOC3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,10.0
CHEMBL3653706,CC1=N[C@]2(C[C@@H]([C@H]3CCCOC3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,14.0
CHEMBL3653707,CC1=NC2(CC(C3CCOC(C)(C)C3)Oc3ccc(Br)cc32)N=C1N,10.0
CHEMBL3653708,CC1=NC2(CC(C3CCOC(C)(C)C3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,100.0
CHEMBL3653709,CC1=NC2(CCCc3ccc(Br)cc32)N=C1N,75600.0
CHEMBL3653710,CC1=NC2(CCCc3ccc(-c4cncc(Cl)c4)cc32)N=C1N,325.0
CHEMBL3653711,CC#Cc1cncc(-c2ccc3c(c2)C2(CCC3)N=C(C)C(N)=N2)c1,62.0
CHEMBL3653712,CC1=NC2(N=C1N)c1cc(Br)ccc1CC21CCC1,6610.0
CHEMBL3653713,CC1=NC2(N=C1N)c1cc(-c3cncc(Cl)c3)ccc1CC21CCC1,284.0
CHEMBL3653714,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)C2(CCC2)C3)c1,31.0
CHEMBL3653715,CC1=NC2(N=C1N)c1cc(C#CC3CC3)ccc1CC21CCC1,523.0
CHEMBL3653716,CC1=NC2(N=C1N)c1cc(C#CC(C)(C)C)ccc1CC21CCC1,2610.0
CHEMBL3980368,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cnc(C)c(Cl)c3)cc1C21N=C(C)C(N)=N1,12.0
CHEMBL3902314,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cnc(C)c(Cl)c3)cc1[C@@]21N=C(C)C(N)=N1,5.9
CHEMBL3909571,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(Cl)cnc3C)cc1C21N=C(C)C(N)=N1,19.0
CHEMBL3904970,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1C,89.0
CHEMBL3653721,CCC1=NC2(N=C1N)c1cc(Br)ccc1C[C@]21CC[C@@H](OC)CC1,401.0
CHEMBL3653722,CCC1=NC2(N=C1N)c1cc(-c3cncc(Cl)c3)ccc1C[C@]21CC[C@@H](OC)CC1,5.7
CHEMBL3653723,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(N)C(CC)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,2.0
CHEMBL3653724,CCC1=NC2(N=C1N)c1cc(-c3cncc(C#N)c3)ccc1C[C@]21CC[C@@H](OC)CC1,21.0
CHEMBL3653725,CCC1=NC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1C[C@]21CC[C@@H](OC)CC1,18.0
CHEMBL3653726,CC#Cc1cncc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](O)CC2)C3)c1,1.3
CHEMBL3895159,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(C)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,2.6
CHEMBL3923132,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(F)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,5.7
CHEMBL3653729,CC1=NC2(N=C1N)c1cc(Br)ccc1CC21CC1,16300.0
CHEMBL3653730,CC1=NC2(N=C1N)c1cc(-c3cc(Cl)cc(C#N)c3)ccc1CC21CC1,101.0
CHEMBL3985516,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#N)cc1C21N=C(C)C(N)=N1,188.0
CHEMBL3653732,COCc1cccc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,22.0
CHEMBL3653733,COCc1cc(F)cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,23.0
CHEMBL3933883,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(COCC(F)(F)F)c3)cc1C21N=C(C)C(N)=N1,66.0
CHEMBL3972463,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(C)c3)cc1[C@@]21N=C(C)C(N)=N1,21.0
CHEMBL3939410,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(C(F)(F)F)c3)cc1[C@@]21N=C(C)C(N)=N1,2.1
CHEMBL3971150,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(C#N)cc(C(F)(F)F)c3)cc1[C@@]21N=C(C)C(N)=N1,3.1
CHEMBL3955716,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(C#N)cc(C(F)F)c3)cc1[C@@]21N=C(C)C(N)=N1,1.5
CHEMBL3929159,COc1cc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)cc(C#N)c1F,2.2
CHEMBL3953357,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(F)cc(F)c3)cc1[C@@]21N=C(C)C(N)=N1,2.8
CHEMBL3916726,COc1cccc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1F,3.3
CHEMBL3928162,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3ccccc3)cc1[C@@]21N=C(C)C(N)=N1,13.0
CHEMBL3907727,COc1cc(C#N)cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,2.2
CHEMBL3902302,COc1cc(C#N)cc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,0.84
CHEMBL4111546,COc1cc(C#N)cc(-c2ccc3c(c2)[C@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,5870.0
CHEMBL3936953,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(Br)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,1.8
CHEMBL3657419,CCc1cc(C#N)cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,5.3
CHEMBL3657420,COCc1cc(C#N)cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,6.1
CHEMBL3985518,COc1ccc(F)c(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,1.5
CHEMBL3903281,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(F)ccc3F)cc1[C@@]21N=C(C)C(N)=N1,3.9
CHEMBL3974225,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(Cl)c(F)c(C#N)c3)cc1[C@@]21N=C(C)C(N)=N1,0.72
CHEMBL3897786,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cccc(F)c3F)cc1[C@@]21N=C(C)C(N)=N1,19.8
CHEMBL3894452,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(C#N)ccc3F)cc1[C@@]21N=C(C)C(N)=N1,3.3
CHEMBL3917003,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3ccc(F)cc3F)cc1[C@@]21N=C(C)C(N)=N1,34.0
CHEMBL3986744,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cccc(Cl)c3Cl)cc1[C@@]21N=C(C)C(N)=N1,64.0
CHEMBL3657428,CC1=N[C@]2(N=C1N)c1cc(-c3cc(F)cc(C#N)c3)ccc1C[C@]21CC[C@@H](OC(F)F)CC1,22.0
CHEMBL3657429,COc1cc(C#N)cc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC(F)F)CC2)C3)c1,1.0
CHEMBL3657430,CC1=NC2(N=C1N)c1cc(-c3cncc(C(F)(F)F)c3)ccc1C[C@]21CC[C@@H](OC(F)F)CC1,21.0
CHEMBL3639562,CC1=NC2(N=C1N)c1cc(-c3cc(Cl)cc(C#N)c3)ccc1C[C@]21CC[C@@H](OC(F)F)CC1,1.3
CHEMBL3657431,CC1=NC2(N=C1N)c1cc(-c3cc(F)cc(F)c3)ccc1C[C@]21CC[C@@H](OC(F)F)CC1,21.0
CHEMBL3657432,COc1cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC(F)F)CC2)C3)cc(C#N)c1F,24.0
CHEMBL3919032,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@](C)(OC)CC2)C3)c1,51.0
CHEMBL3946842,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC3CCC3)cc1C21N=C(C)C(N)=N1,22.0
CHEMBL3945110,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC(C)C)cc1C21N=C(C)C(N)=N1,24.0
CHEMBL3657436,CC1=NC2(N=C1N)c1cc(-c3cc(F)cc(C#N)c3)ccc1CC21CCC(=O)CC1,632.0
CHEMBL3981574,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cnc4[nH]cc(C)c4c3)cc1C21N=C(C)C(N)=N1,26.0
CHEMBL3952823,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(C(F)F)c3)cc1C21N=C(C)C(N)=N1,27.0
CHEMBL3917335,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3ccc4[nH]cc(C)c4c3)cc1C21N=C(C)C(N)=N1,37.0
CHEMBL3957561,CC#Cc1cccc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1Cl,189.0
CHEMBL3657441,CC1=NC2(N=C1N)c1cc(Br)ccc1CC21CCC(C(F)(F)F)CC1,19300.0
CHEMBL3961886,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCC3CCC3)cc1C21N=C(C)C(N)=N1,20.0
CHEMBL3657443,COCc1cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)cc(C#N)c1F,34.0
CHEMBL3657444,CC1=NC2(N=C1N)c1cc(Br)ccc1CC21CCC(C(F)F)CC1,2610.0
CHEMBL3657445,CC1=NC2(N=C1N)c1cc(-c3cncc(Cl)c3)ccc1CC21CCC(C(F)F)CC1,748.0
CHEMBL3948423,CCO[C@H]1CC[C@]2(CC1)Cc1ccc(Br)cc1C21N=C(C)C(N)=N1,842.0
